热浴温度/K	样品电阻/Ω	参考电阻/Ω
21.60077001	1135.66	1127.12
21.59867372	1135.77	1127.17
21.59727637	1135.67	1127.13
21.59378364	1135.75	1127.19
21.59308521	1135.72	1127.15
21.58959358	1135.69	1127.14
21.58819718	1135.78	1127.15
21.58610286	1135.71	1127.16
21.58400887	1135.79	1127.24
21.58261306	1135.8	1127.22
21.57982187	1135.8	1127.19
21.5784265	1135.75	1127.23
21.57424125	1135.81	1127.28
21.57424125	1135.86	1127.25
21.57214912	1135.89	1127.27
21.57005732	1135.81	1127.33
21.56657171	1135.86	1127.29
21.56448078	1135.93	1127.32
21.56378388	1135.98	1127.28
21.56169339	1135.97	1127.26
21.55960323	1135.83	1127.35
21.55751339	1135.92	1127.39
21.55612035	1135.98	1127.37
21.55403106	1135.89	1127.39
21.55124585	1135.78	1127.37
21.54846123	1135.98	1127.42
21.54776516	1135.9	1127.4
21.54567718	1136.05	1127.36
21.54498126	1135.94	1127.32
21.54219795	1136.1	1127.4
21.53941521	1136	1127.48
21.53941521	1136.04	1127.52
21.5352422	1136.04	1127.54
21.5352422	1136.15	1127.4
21.53454682	1136.1	1127.49
21.53037534	1136.07	1127.49
21.52968022	1136.09	1127.49
21.52759507	1136.11	1127.5
21.52620516	1136.18	1127.42
21.522731	1136.08	1127.51
21.52064695	1136.07	1127.57
21.51786872	1136.09	1127.47
21.51717425	1136.12	1127.58
21.51231399	1136.12	1127.58
21.51092567	1136.18	1127.52
21.51161981	1136.28	1127.59
21.5095375	1136.23	1127.61
21.50676158	1136.14	1127.66
21.50468003	1136.13	1127.71
21.50398625	1136.21	1127.68
21.50190513	1136.15	1127.69
21.5005179	1136.23	1127.68
21.49705045	1136.37	1127.67
21.49358391	1136.22	1127.65
21.49150442	1136.25	1127.62
21.49150442	1136.53	1127.69
21.48803932	1136.35	1127.73
21.4859607	1136.26	1127.68
21.4852679	1136.31	1127.7
21.4838824	1136.36	1127.82
21.48111184	1136.44	1127.7
21.47695709	1136.33	1127.7
21.4748802	1136.35	1127.77
21.47418797	1136.38	1127.73
21.47280363	1136.4	1127.73
21.47003539	1136.37	1127.73
21.46934341	1136.33	1127.78
21.4658841	1136.4	1127.78
21.46450062	1136.36	1127.78
21.46380894	1136.46	1127.76
21.45827677	1136.47	1127.88
21.45827677	1136.43	1127.84
21.45620281	1136.47	1127.9
21.45412916	1136.47	1127.84
21.45205584	1136.54	1127.83
21.45136481	1136.56	1127.88
21.44791018	1136.53	1127.9
21.44583783	1136.49	1127.96
21.44445645	1136.5	1127.96
21.44238464	1136.52	1127.92
21.43962274	1136.62	1127.95
21.43755169	1136.5	1127.98
21.43479079	1136.55	1127.95
21.43548096	1136.63	1128.06
21.43410065	1136.55	1128.02
21.43065052	1136.52	1128.07
21.4299606	1136.51	1128
21.42858087	1136.52	1128.08
21.42513217	1136.59	1128.03
21.42237386	1136.61	1128.06
21.42099492	1136.64	1128.05
21.41892678	1136.64	1128.08
21.41616977	1136.62	1128.15
21.41616977	1136.75	1128.09
21.41341332	1136.72	1128.18
21.41134637	1136.7	1128.08
21.40927973	1136.71	1128.19
21.40652473	1136.94	1128.13
21.40514744	1136.68	1128.19
21.40170484	1136.69	1128.17
21.39963971	1136.63	1128.24
21.39826314	1136.77	1128.19
21.39688671	1136.71	1128.21
21.39344627	1136.78	1128.2
21.39207034	1136.76	1128.19
21.39000671	1136.86	1128.21
21.38863114	1136.89	1128.26
21.38656806	1136.96	1128.22
21.38519285	1136.89	1128.28
21.38244285	1136.83	1128.24
21.38106807	1136.89	1128.28
21.37900616	1136.98	1128.34
21.37625745	1136.88	1128.26
21.37557037	1136.88	1128.23
21.37282237	1136.94	1128.29
21.37213547	1136.96	1128.31
21.37007495	1136.97	1128.33
21.36595489	1137.01	1128.37
21.36389534	1136.96	1128.45
21.36252249	1136.98	1128.42
21.35977721	1137	1128.29
21.35909098	1136.96	1128.32
21.3570325	1136.96	1128.37
21.35566036	1136.93	1128.42
21.35291651	1136.98	1128.46
21.350859	1136.98	1128.5
21.34674493	1137.2	1128.42
21.34605938	1137.21	1128.46
21.34263215	1137.12	1128.4
21.34263215	1137.13	1128.51
21.34057624	1137.12	1128.48
21.33920581	1137.04	1128.43
21.33646538	1137.03	1128.5
21.33372551	1137.17	1128.53
21.3323558	1137.16	1128.47
21.32961679	1137.15	1128.51
21.32893213	1137.14	1128.49
21.32687835	1137.15	1128.52
21.3248249	1137.25	1128.53
21.32414048	1137.28	1128.61
21.32071894	1137.14	1128.66
21.31866645	1137.2	1128.64
21.31661427	1137.26	1128.58
21.31456242	1137.23	1128.61
21.31182711	1137.27	1128.55
21.30909236	1137.25	1128.64
21.30704168	1137.21	1128.71
21.3077252	1137.21	1128.68
21.30567473	1137.31	1128.68
21.30362458	1137.26	1128.77
21.30225799	1137.4	1128.76
21.29884213	1137.41	1128.77
21.29747604	1137.41	1128.72
21.29611009	1137.37	1128.77
21.29542716	1137.34	1128.79
21.29133037	1137.4	1128.73
21.28996505	1137.42	1128.76
21.28996505	1137.44	1128.71
21.28518757	1137.45	1128.76
21.28382289	1137.43	1128.83
21.28109396	1137.41	1128.82
21.2783656	1137.47	1128.84
21.2776836	1137.52	1128.92
21.27427412	1137.5	1128.86
21.27359233	1137.54	1128.84
21.27086552	1137.44	1128.78
21.27086552	1137.55	1128.87
21.26950233	1137.54	1128.88
21.26609497	1137.58	1128.88
21.26336972	1137.55	1128.95
21.25996395	1138.12	1128.91
21.25587819	1137.8	1128.88
21.25519736	1137.63	1128.89
21.25519736	1137.63	1128.95
21.25315506	1137.61	1128.93
21.25111308	1137.61	1129
21.24975194	1137.67	1128.99
21.24703008	1137.61	1129.12
21.24498905	1137.67	1129.12
21.24362855	1137.64	1129
21.24090795	1137.63	1129.05
21.24022789	1137.74	1129.1
21.23682812	1137.77	1129.03
21.23478868	1137.71	1129.08
21.23274956	1137.79	1129.08
21.23139032	1137.8	1129.12
21.22935173	1137.69	1129.13
21.22799284	1137.68	1129.09
21.22459624	1137.71	1129.16
21.22391702	1137.66	1129.15
21.2225587	1137.65	1129.12
21.21916351	1137.73	1129.1
21.21780567	1137.76	1129.1
21.21576919	1137.79	1129.18
21.21441171	1137.8	1129.22
21.21169717	1137.73	1129.16
21.2089832	1137.75	1129.19
21.2089832	1137.86	1129.25
21.20559152	1137.82	1129.19
21.20355693	1137.81	1129.31
21.20152266	1137.83	1129.29
21.19948871	1137.86	1129.26
21.19813292	1137.85	1129.25
21.19406638	1137.88	1129.31
21.19271115	1137.85	1129.25
21.19271115	1137.93	1129.28
21.18932368	1137.95	1129.25
21.18796894	1137.9	1129.32
21.18525988	1138.01	1129.36
21.18322845	1137.92	1129.28
21.18187434	1137.89	1129.29
21.18052037	1137.92	1129.32
21.1764593	1137.91	1129.41
21.17510589	1138.04	1129.35
21.17307604	1138.02	1129.37
21.17307604	1138.02	1129.4
21.1710465	1138	1129.46
21.16969365	1138.1	1129.45
21.16766464	1138.11	1129.49
21.16360756	1138.06	1129.41
21.16225548	1138	1129.47
21.16022762	1138.01	1129.51
21.1575243	1138.04	1129.53
21.15684855	1138.1	1129.44
21.15414593	1138.21	1129.48
21.15211933	1138.11	1129.48
21.15076844	1138.1	1129.49
21.14739182	1138.15	1129.48
21.14469115	1138.12	1129.5
21.14536627	1138.27	1129.61
21.14266602	1138.24	1129.63
21.13996633	1138.22	1129.6
21.13861669	1138.21	1129.59
21.13591784	1138.21	1129.58
21.13524322	1138.19	1129.58
21.13389407	1138.27	1129.61
21.13119619	1138.24	1129.62
21.13052181	1138.35	1129.67
21.12849887	1138.11	1129.59
21.12377991	1138.21	1129.69
21.12108412	1138.31	1129.67
21.12041026	1138.37	1129.65
21.12041026	1138.37	1129.62
21.11502064	1138.33	1129.66
21.11636784	1138.36	1129.64
21.11367358	1138.37	1129.67
21.10963325	1138.41	1129.67
21.10761355	1138.37	1129.74
21.10559416	1138.46	1129.71
21.10626726	1138.44	1129.75
21.10424808	1138.43	1129.75
21.10155633	1138.42	1129.71
21.09886513	1138.46	1129.72
21.09482938	1138.45	1129.84
21.09348441	1138.68	1129.84
21.09348441	1138.61	1129.84
21.09012259	1138.53	1129.82
21.0887781	1138.54	1129.79
21.08608955	1138.55	1129.81
21.08474548	1138.54	1129.86
21.08272964	1138.51	1129.86
21.0807141	1138.48	1129.83
21.07937059	1138.57	1129.91
21.07735558	1138.61	1129.93
21.07399792	1138.71	1129.87
21.0726551	1138.73	1129.87
21.07131241	1138.58	1129.91
21.06795631	1138.64	1129.98
21.06661411	1138.59	1129.96
21.06393013	1138.57	1130
21.06325922	1138.65	1129.99
21.0599052	1138.7	1130.09
21.05856383	1138.73	1130.07
21.05655204	1138.81	1130.05
21.05521102	1138.79	1130.07
21.05252939	1138.71	1130.08
21.05051853	1138.73	1130.04
21.04917813	1138.74	1130.13
21.0471678	1138.79	1130.13
21.04582774	1138.77	1130.09
21.04314805	1138.77	1130.1
21.04046891	1138.77	1130.17
21.03779032	1138.81	1130.2
21.03712076	1138.77	1130.24
21.03444286	1138.7	1130.2
21.03444286	1138.6	1130.29
21.0324348	1138.84	1130.14
21.03042705	1138.81	1130.19
21.0270815	1138.89	1130.16
21.02641249	1138.94	1130.2
21.02440567	1138.88	1130.17
21.02039296	1138.9	1130.21
21.01905567	1138.83	1130.22
21.01704999	1138.87	1130.2
21.01571304	1138.91	1130.26
21.01437623	1138.91	1130.21
21.01303955	1138.88	1130.28
21.01036662	1138.86	1130.27
21.00635825	1139	1130.25
21.00702623	1138.93	1130.32
21.00435454	1138.88	1130.32
21.00034803	1139.18	1130.39
21.00034803	1139.08	1130.37
20.99767771	1139.01	1130.33
20.99634276	1138.99	1130.33
20.99567533	1139.01	1130.29
20.99300598	1138.93	1130.39
20.98967005	1138.94	1130.4
20.98700194	1139.09	1130.34
20.98633499	1139.09	1130.42
20.98433437	1139.13	1130.43
20.98300079	1139.15	1130.44
20.98033404	1139.11	1130.5
20.97900087	1139.11	1130.41
20.97700138	1139.05	1130.49
20.97300332	1139.13	1130.52
20.97100476	1139.11	1130.52
20.9690065	1139.06	1130.49
20.96567675	1139.12	1130.5
20.96501091	1139.21	1130.52
20.96434509	1139.2	1130.47
20.96301357	1139.29	1130.53
20.96101655	1139.28	1130.55
20.95702342	1139.28	1130.55
20.95702342	1139.32	1130.55
20.95436203	1139.3	1130.59
20.95037096	1139.28	1130.57
20.9497059	1139.27	1130.56
20.947046	1139.4	1130.56
20.94638112	1139.42	1130.6
20.94372191	1139.43	1130.6
20.94039867	1139.44	1130.66
20.93840513	1139.35	1130.66
20.93707628	1139.31	1130.68
20.93574756	1139.35	1130.73
20.93375475	1139.37	1130.79
20.93043407	1139.49	1130.7
20.92844207	1139.48	1130.75
20.92777814	1139.46	1130.73
20.92645038	1139.47	1130.75
20.92512276	1139.44	1130.79
20.92313158	1139.51	1130.83
20.92180429	1139.47	1130.83
20.91848669	1139.48	1130.84
20.91848669	1139.44	1130.85
20.91516993	1139.48	1130.81
20.91251714	1139.45	1130.82
20.91052791	1139.54	1130.82
20.90853898	1139.52	1130.92
20.90588755	1139.61	1130.89
20.90389934	1139.67	1130.86
20.90323667	1139.57	1130.84
20.89859893	1139.58	1130.92
20.89926136	1139.59	1130.91
20.89396287	1139.56	1130.91
20.89330071	1139.77	1130.91
20.89263858	1139.65	1130.92
20.89065241	1139.71	1131.01
20.88932847	1139.75	1131.04
20.88800466	1139.41	1130.96
20.88469573	1139.68	1130.94
20.88469573	1139.64	1130.93
20.88138765	1139.69	1131
20.87675777	1139.71	1130.94
20.87543526	1139.74	1131.03
20.87543526	1139.8	1131.03
20.87345174	1139.68	1131.04
20.87014655	1139.67	1131.04
20.86882471	1139.8	1131.12
20.8668422	1139.78	1131.1
20.86353871	1139.77	1131.1
20.86287811	1139.79	1131.08
20.86089653	1139.88	1131.1
20.85891524	1139.89	1131.13
20.85825488	1139.86	1131.13
20.85561378	1139.88	1131.13
20.85561378	1139.9	1131.15
20.85231317	1139.86	1131.17
20.84967329	1139.87	1131.13
20.8463742	1139.9	1131.1
20.84439515	1139.91	1131.11
20.84307596	1139.88	1131.11
20.84109742	1139.93	1131.16
20.83780053	1139.94	1131.24
20.83648201	1139.98	1131.27
20.8358228	1140.02	1131.25
20.8331863	1139.98	1131.27
20.83120929	1140.06	1131.26
20.82923257	1139.98	1131.32
20.82593872	1139.95	1131.28
20.82330425	1139.94	1131.36
20.82330425	1140.02	1131.38
20.82264572	1140.08	1131.33
20.81935356	1140.03	1131.35
20.81803694	1140.03	1131.36
20.81408786	1140.17	1131.36
20.8134298	1140.11	1131.35
20.81211378	1140.08	1131.44
20.80816653	1140.13	1131.4
20.80553571	1140.17	1131.39
20.80487809	1140.1	1131.46
20.80159048	1140.15	1131.42
20.798961	1140.14	1131.4
20.79764647	1140.2	1131.42
20.79567491	1140.19	1131.39
20.7950178	1140.18	1131.44
20.79304665	1140.18	1131.52
20.79041892	1140.23	1131.45
20.78779173	1140.22	1131.48
20.78713502	1140.29	1131.6
20.7845085	1140.31	1131.63
20.78385196	1140.32	1131.59
20.78188253	1140.24	1131.54
20.77794457	1140.3	1131.47
20.77597604	1140.24	1131.52
20.77531994	1140.3	1131.61
20.77466386	1140.32	1131.59
20.7720399	1140.33	1131.7
20.76876071	1140.32	1131.63
20.76613796	1140.45	1131.69
20.76482678	1140.43	1131.73
20.76351574	1140.39	1131.74
20.76089406	1140.33	1131.69
20.75696255	1140.42	1131.64
20.75696255	1140.45	1131.72
20.75499725	1140.34	1131.7
20.75434222	1140.38	1131.7
20.75237732	1140.42	1131.79
20.74975792	1140.47	1131.77
20.74713906	1140.42	1131.76
20.74517527	1140.44	1131.75
20.74321177	1140.48	1131.76
20.74059425	1140.55	1131.76
20.73928569	1140.47	1131.74
20.73666897	1140.51	1131.75
20.73601488	1140.44	1131.84
20.7327449	1140.46	1131.82
20.73078332	1140.58	1131.82
20.72816834	1140.53	1131.87
20.72751468	1140.5	1131.84
20.7255539	1140.59	1131.91
20.72424688	1140.58	1131.86
20.72032662	1140.56	1131.89
20.71967336	1140.65	1131.93
20.71640756	1140.62	1131.86
20.71510147	1140.68	1131.84
20.71379552	1140.66	1131.91
20.71314259	1140.69	1131.94
20.71053123	1140.76	1132.01
20.70661517	1140.73	1131.98
20.7046576	1140.74	1131.99
20.70270032	1140.75	1131.96
20.70074335	1140.77	1132
20.70009109	1140.71	1132.02
20.69748239	1140.8	1132.01
20.69617824	1140.77	1132.04
20.69357034	1140.79	1132.06
20.69161476	1140.76	1132.06
20.68965948	1140.68	1132.08
20.68574983	1140.79	1132.04
20.68444688	1140.86	1132.1
20.68119008	1140.86	1132.06
20.6798876	1140.81	1132.13
20.67858525	1140.8	1132.08
20.67923641	1140.88	1132.09
20.67858525	1140.87	1132.19
20.67402806	1140.88	1132.21
20.67142469	1140.93	1132.11
20.66817122	1140.88	1132.18
20.66752062	1140.86	1132.25
20.66491858	1141.01	1132.2
20.66231707	1140.95	1132.2
20.66166677	1140.95	1132.21
20.66036628	1141.02	1132.24
20.65646561	1141.05	1132.27
20.65386582	1141	1132.22
20.65256612	1140.96	1132.26
20.65191633	1140.96	1132.29
20.64931747	1141.03	1132.37
20.64801824	1140.99	1132.37
20.64606964	1141	1132.37
20.64542018	1141.08	1132.4
20.64217335	1141.13	1132.32
20.64022565	1141.12	1132.32
20.63698014	1141.07	1132.35
20.63698014	1141.13	1132.31
20.63503323	1141.05	1132.4
20.63243782	1141.13	1132.45
20.62984294	1141.18	1132.41
20.62789713	1141.18	1132.45
20.62595161	1141.14	1132.45
20.62530318	1141.12	1132.46
20.62465477	1141.21	1132.5
20.62206148	1141.17	1132.49
20.61817253	1141.17	1132.46
20.6162285	1141.21	1132.5
20.61493265	1141.23	1132.53
20.61428477	1141.13	1132.47
20.60910295	1141.28	1132.51
20.60845537	1141.24	1132.47
20.60780782	1141.33	1132.52
20.60327592	1141.36	1132.58
20.60198139	1141.25	1132.66
20.60003984	1141.33	1132.51
20.60003984	1141.23	1132.59
20.59680458	1141.28	1132.55
20.59486383	1141.3	1132.65
20.59162989	1141.3	1132.53
20.59033655	1141.38	1132.53
20.58839678	1141.42	1132.62
20.5864573	1141.39	1132.65
20.58516449	1141.44	1132.63
20.58257925	1141.48	1132.67
20.58064067	1141.5	1132.74
20.57870238	1141.43	1132.69
20.57676439	1141.41	1132.69
20.57547256	1141.45	1132.69
20.5728893	1141.38	1132.74
20.57030656	1141.46	1132.66
20.56772435	1141.43	1132.81
20.56643345	1141.48	1132.8
20.56449733	1141.55	1132.76
20.56385203	1141.52	1132.78
20.55998088	1141.48	1132.78
20.55933581	1141.53	1132.79
20.55546604	1141.58	1132.79
20.5548212	1141.6	1132.87
20.5535316	1141.57	1132.81
20.55224214	1141.63	1132.84
20.54966361	1141.58	1132.85
20.54837454	1141.63	1132.89
20.54515245	1141.62	1132.91
20.54321959	1141.58	1132.88
20.5406429	1141.87	1132.9
20.53935475	1141.74	1132.92
20.53742277	1141.7	1132.89
20.53549109	1141.64	1132.87
20.53227227	1141.64	1132.99
20.53162861	1141.66	1132.93
20.52969781	1141.65	1133
20.52776731	1141.64	1132.96
20.52262074	1141.65	1133.01
20.52455046	1141.73	1133.02
20.52197757	1141.79	1133.03
20.52004824	1141.79	1133.05
20.51747627	1141.83	1133.06
20.51619048	1141.82	1133.02
20.51426204	1141.83	1133.06
20.51104862	1141.88	1133.13
20.50912097	1141.9	1133.11
20.50783603	1141.89	1133.22
20.50462425	1141.85	1133.07
20.50269757	1141.9	1133.05
20.50205541	1141.9	1133.15
20.50077119	1141.92	1133.15
20.49820314	1141.95	1133.17
20.49435204	1141.84	1133.17
20.49242694	1142	1133.2
20.49114369	1142	1133.22
20.49050212	1141.96	1133.3
20.48729475	1142	1133.34
20.48472944	1141.99	1133.28
20.4840882	1141.98	1133.27
20.48216465	1141.9	1133.26
20.48216465	1141.96	1133.31
20.47767753	1142.05	1133.34
20.47383269	1141.99	1133.29
20.473192	1142.04	1133.3
20.47191072	1142.02	1133.31
20.46998903	1142.06	1133.34
20.46806764	1142.1	1133.31
20.46550624	1141.98	1133.31
20.46294536	1142.02	1133.33
20.460385	1142.15	1133.33
20.45910501	1142.15	1133.37
20.45782516	1142.2	1133.32
20.45718528	1142.16	1133.36
20.45462609	1142.11	1133.37
20.45270704	1142.21	1133.39
20.45014877	1142.24	1133.37
20.44759101	1142.22	1133.45
20.44567303	1142.19	1133.46
20.44439454	1142.18	1133.46
20.44119888	1142.2	1133.46
20.43928188	1142.32	1133.51
20.43864294	1142.33	1133.47
20.43608752	1142.33	1133.43
20.4341713	1142.34	1133.54
20.43225536	1142.3	1133.5
20.43033972	1142.32	1133.53
20.42778599	1142.35	1133.56
20.42650932	1142.32	1133.58
20.4233182	1142.42	1133.58
20.42268008	1142.38	1133.61
20.41948993	1142.39	1133.65
20.41948993	1142.4	1133.62
20.41566283	1142.32	1133.68
20.41566283	1142.31	1133.62
20.41183689	1142.35	1133.65
20.41056184	1142.39	1133.69
20.40801212	1142.46	1133.67
20.40610017	1142.46	1133.7
20.40418851	1142.44	1133.71
20.40291424	1142.48	1133.71
20.39909218	1142.45	1133.72
20.39654479	1142.53	1133.75
20.39399792	1142.5	1133.74
20.39336128	1142.44	1133.79
20.39336128	1142.57	1133.83
20.39081505	1142.53	1133.84
20.38699668	1142.53	1133.76
20.3863604	1142.58	1133.84
20.38381559	1142.58	1133.9
20.38254338	1142.59	1133.91
20.38063531	1142.55	1133.84
20.37999935	1142.58	1133.79
20.37554853	1142.6	1133.87
20.37364152	1142.59	1133.87
20.37237035	1142.62	1133.94
20.37173481	1142.69	1133.9
20.36855759	1142.66	1133.86
20.36601639	1142.63	1133.93
20.36538117	1142.64	1133.91
20.36347571	1142.66	1133.94
20.36157054	1142.68	1133.99
20.35903076	1142.7	1134.01
20.35649149	1142.7	1134.05
20.35522206	1142.72	1133.99
20.35331814	1142.84	1133.96
20.35078003	1142.85	1134.05
20.35014559	1142.82	1134.11
20.34824244	1142.91	1134.12
20.34697384	1142.85	1134.02
20.3431688	1142.87	1134.08
20.34126672	1142.88	1134.02
20.33999882	1142.84	1134.1
20.3361959	1142.81	1134.14
20.33429488	1142.89	1134.08
20.33302769	1142.87	1134.01
20.3304937	1142.9	1134.09
20.32922689	1142.96	1134.09
20.32732693	1142.94	1134.12
20.32606044	1142.96	1134.16
20.32416096	1142.96	1134.15
20.32162876	1142.93	1134.18
20.31972995	1142.97	1134.19
20.3165659	1142.97	1134.18
20.31593319	1142.91	1134.18
20.31277011	1143	1134.22
20.3115051	1143.03	1134.27
20.30960783	1142.95	1134.26
20.30960783	1143.11	1134.23
20.30707858	1143.42	1134.28
20.30454984	1143.34	1134.26
20.30138964	1143.16	1134.26
20.2994939	1143.12	1134.34
20.29759845	1143.18	1134.29
20.29570329	1143.12	1134.38
20.29444001	1143.29	1134.32
20.29128237	1143.3	1134.36
20.29001953	1143.22	1134.35
20.28749425	1143.24	1134.41
20.28496948	1143.18	1134.41
20.28433836	1143.16	1134.46
20.28307623	1143.12	1134.45
20.28055235	1143.19	1134.44
20.27739823	1143.28	1134.53
20.2761368	1143.25	1134.45
20.2748755	1143.32	1134.46
20.27298378	1143.21	1134.45
20.27109236	1143.3	1134.53
20.26794062	1143.31	1134.45
20.26604996	1143.32	1134.55
20.26415959	1143.26	1134.51
20.26163954	1143.24	1134.47
20.25912	1143.29	1134.56
20.25723068	1143.32	1134.54
20.25597129	1143.33	1134.55
20.25534164	1143.33	1134.61
20.25219389	1143.4	1134.56
20.24967626	1143.36	1134.56
20.24904693	1143.4	1134.57
20.24590077	1143.37	1134.67
20.24527163	1143.4	1134.62
20.24212642	1143.4	1134.64
20.24086856	1143.36	1134.68
20.23772446	1143.43	1134.72
20.23520976	1143.71	1134.69
20.23458116	1143.58	1134.72
20.23332406	1143.52	1134.68
20.23143866	1143.58	1134.72
20.22955353	1143.57	1134.71
20.22704048	1143.51	1134.78
20.22578414	1143.55	1134.77
20.22327185	1143.55	1134.67
20.2201322	1143.63	1134.68
20.21950437	1143.69	1134.79
20.21699335	1143.86	1134.79
20.21385528	1143.65	1134.76
20.21385528	1143.62	1134.79
20.2113454	1143.6	1134.78
20.20883603	1143.63	1134.84
20.20570002	1143.67	1134.88
20.20570002	1143.71	1134.85
20.20256481	1143.78	1134.87
20.20256481	1143.66	1134.84
20.19943039	1143.85	1134.91
20.19817684	1143.71	1134.96
20.19567013	1143.86	1134.88
20.19316392	1143.8	1134.93
20.19065822	1143.81	1134.92
20.19003188	1143.76	1134.94
20.18627446	1143.83	1134.93
20.18502225	1143.87	1135
20.18502225	1143.87	1135.03
20.18126635	1143.74	1135.03
20.18001464	1143.78	1135.03
20.17688591	1143.85	1135.08
20.17500905	1143.84	1135.1
20.17563464	1143.84	1135.02
20.17188159	1143.84	1135.03
20.16875491	1143.85	1135.08
20.16625414	1143.92	1135.11
20.16625414	1143.94	1135.1
20.16312888	1143.96	1135.17
20.16125411	1143.97	1135.1
20.16125411	1143.96	1135.12
20.15625609	1143.96	1135.1
20.15563148	1143.9	1135.16
20.15375784	1144.01	1135.17
20.15063574	1144.06	1135.18
20.15001141	1144.09	1135.22
20.14813862	1144.07	1135.27
20.14564201	1144.15	1135.26
20.14252195	1144.03	1135.23
20.14002647	1144.07	1135.28
20.14002647	1144.25	1135.28
20.13877892	1144.14	1135.28
20.1356606	1144.09	1135.24
20.13378998	1144.13	1135.29
20.13004959	1144.12	1135.35
20.1294263	1144.16	1135.3
20.12693346	1144.14	1135.34
20.12568723	1144.15	1135.34
20.12444113	1144.15	1135.33
20.12132641	1144.12	1135.35
20.11883521	1144.16	1135.32
20.11883521	1144.23	1135.34
20.1163445	1144.13	1135.44
20.11509934	1144.18	1135.48
20.11198698	1144.25	1135.51
20.11074226	1144.28	1135.43
20.10825319	1144.28	1135.44
